,caption,likes,URL,comments,labels
177,"Photos by @gabrielegalimbertiphoto | Do migrants have a past? Do migrants have a future? Or are they forever locked in the images of man on sinking boats, of women, babies in their arms, crawling under barbwire, of families waiting in line, stranded in the shadow of borders we thought had forever vanished? I have tried to see things differently. I have learned that these men and women actually had a job where they come from and dream of being able to work in Europe. So when I set out to photograph a group of migrants eager to reach Switzerland but blocked in the city of Como, in northern Italy, I decided to show them as they would have liked to be shown.  Dembo as a baker, Osman as a bus driver, Noreen as a nurse and Jafar as policeman. These are just some of works they are used to do and skilled in. But Dembo, Osman, Noreen, Jafar and many others are now living in lurid tents, camping out in a small park adjacent to the cityÛªs station in squalid conditions. These photos are their CVÛªs translated in images. I have borrowed the language of publicity to show what reportage cannot. These photographs are not totally real. But they should be. In order to illustrate the enormous chasm between their present and a possible future I have also done a series of still lifes of where the migrants actually sleep. ItÛªs in the space between these two worlds that the future of Europe will play out. /// You can find all the stories in my website www.gabrielegalimberti.com and instagram @gabrielegalimbertiphoto /// #migrant #migrants #job #jobs #future #cv #europe #borders #immigration #work #workingclassheroes","148,472 likes",https://scontent-dfw5-2.cdninstagram.com/vp/0585849d6c680e44bde62ad58c16e414/5C7A7407/t51.2885-15/e35/43613992_954007758133651_6512696826572619314_n.jpg,638,"['food', 'cuisine', 'dish', 'flower', 'lunch', 'meal']"
178,"Photo by @PaulNicklen | A pod of narwhals gathers at the surface for a quick breath before returning under the sea ice. These beautiful and elusive whales can be recognized by their unicorn-like tusk, which is used as a tool to hunt their primary prey: polar cod. Narwhals rely heavily on the presence of sea ice as the polar cod life cycle is completely tied to the ice. ItÛªs heartbreaking to realize the spiral of consequences associated with the impacts of climate change, especially as it relates to one of our oceans most majestic marine animals. From the Arctic to the Antarctic, the planet's polar regions are under threat from climate change. See some of my latest work on the Antarctic on the Nat Geo site. #narwhal #whale #arctic #climatechange","469,275 likes",https://scontent-dfw5-2.cdninstagram.com/vp/814741848fdba762e37809515942c6bb/5C692731/t51.2885-15/fr/e15/s1080x1080/43820767_1941090886192643_5215106791059201938_n.jpg,1921,"['black and white', 'water', 'photography', 'monochrome photography', 'monochrome', 'sky', 'ice', 'freezing', 'rock', 'earth']"
179,"Photo @tbfrost | A green striped vine snake curled safely in the hands of @harry__turner, who found it during a night walk on conservation land along the Las Piedras river in the Western Amazon of Peru. The land is protected and studied by Peruvian non-profit  @hojanueva. This snake is not dangerous to humans as it is only mildly venomous (meaning the venom can kill frogs and other small creatures) and has rear fangs. The body is long and thin and flat, similiar to a ribbon. It spends most of its life in the trees and can extend about 2/3 of its body out to reach distant branches. Must have some seriously strong abs! If you want to see another photo of this snake, IÛªm @tbfrost","396,378 likes",https://scontent-dfw5-2.cdninstagram.com/vp/e9aa116f8f8f1572da2820d7e56737a4/5C669882/t51.2885-15/fr/e15/s1080x1080/43818294_572091009886527_1537067326585388112_n.jpg,1475,"['vertebrate', 'reptile', 'scaled reptile', 'close up', 'macro photography', 'finger', 'serpent', 'snake', 'nail', 'hand']"
180,"Photo by Robbie Shone @shonephoto | We set sail again, but this time a much shorter journey of just six hours. We left Ittoqqortoormiit and sailed west along Scoresbysund, where we saw these beautiful icebergs, some of which hidden in cloud. Then we headed north in Hurry Fjord to Constable Point, where we were to meet a helicopter to take us the last bit. It was sad to say goodbye to the boat, the SchwÌ¦rer family and the dream of sailing all the way to Wagener HalvÌü, but simply the fjords around the peninsula had not yet cleared of sea ice. @greenland_caves #EAGRE18","289,343 likes",https://scontent-dfw5-2.cdninstagram.com/vp/21a68fc298ac4279b62552eac71563ff/5C7366EC/t51.2885-15/fr/e15/s1080x1080/43742871_327430738050585_3673234683678283831_n.jpg,466,"['iceberg', 'sea ice', 'arctic ocean', 'sea', 'sky', 'water', 'ice', 'ocean', 'calm', 'arctic']"
181,Photo by @simoncroberts | Fracking for shale gas has just begun for the first time in the UK since it was linked with earthquakes in 2011. The practice of recovering gas and oil from shale rock has proved controversial with many protestors in Britain trying to halt exploration of new sites over the past few years. The village of Balcombe in Sussex has seen several confrontations between police and anti-fracking protesters with both local inhabitants and members of the Frack Off national movement opposing petroleum gas exploration plans. Here protestors in the Û÷No Dash for GasÛª Action Camp' can be seen trying to prevent a vehicle delivering apparatus to the Balcombe site back in 2013.Follow @simoncroberts to see more photographs from this series and other works. #simonroberts #merriealbion #britishlandscape #nodashforgas #ukfracking #balcombe #landscapestudiesofasmallisland,"128,900 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b42903ea9fdc74f2ca11ae8073c7c3fa/5C76F859/t51.2885-15/fr/e15/s1080x1080/43147380_1294944520646592_8094721848443509882_n.jpg,459,"['crowd', 'public space', 'tree', 'plant', 'city', 'festival', 'recreation', 'street', 'public event', 'pedestrian']"
182,"Photo by @simonnorfolkstudio on assignment for an upcoming story for @natgeo | The best thing about being back in Jerusalem is to experience again the Damascus Gate. Lens-like, it pulls in in Muslims from Salah e-Din Street, Orthodox Jews from Mea She'arim, Christian pilgrims from the hostels on the old Green Line and even the odd National Geographic photographer and squeezes them through this narrow gap in Suleiman the Magnificent's walls. It's like one of those technical drawings of how a jet engine works: it intakes these believers, fires them through grand architecture and ejects them at high energy through the nozzle of El Wad St and down into the Old City and its holy sites. Except instead of thrust it's an engine for producing piety. I think it is the most exciting, jinking left-turn right-turn in History.I'm rooming on the Via Dolorosa and I have my morning coffee to the sound of pilgrims from Romania or Nigeria or Korea, below my window, singing mournfully at the 8th Station of the Cross.Follow @simonnorfolkstudio  for updates, outtakes, unpublished and archive material.@natgeo @simonnorfolkstudio#photojournalism #documentaryphotography #simonnorfolk #jerusalem #christianity #religion #faith #holyland #orthodoxchurch #simonnorfolkstudio #igtravel #visualarchitects #pilgrims #faithful #traditions #culture #monks #viadolorosa #religious #religion #faith #belief #damascusgate #Suleiman #stationsofthecross","183,060 likes",https://scontent-dfw5-2.cdninstagram.com/vp/947d14575314633b42250dce03958156/5C6D51FD/t51.2885-15/fr/e15/s1080x1080/43241402_481686392320568_2774356906233398590_n.jpg,1371,"['performing arts', 'event', 'performance', 'performance art', 'temple', 'opera']"
183,"Photo by @FransLanting | The other night I had the great honor of receiving a Lifetime Achievement Award from @nhm_wpy, the Wildlife Photographer of the Year competition during a ceremony in LondonÛªs magnificent Natural History Museum. I was given a wonderful sculpture of a bull elephant. When my partner in life and work @ChristineEckstrom examined it closely, she realized it had been modeled after a photo I had made on assignment for @natgeo years ago of a famous elephant named ""Survivor"" in ZambiaÛªs North Luangwa Valley. Survivor lived through a previous poaching holocaust in the 1980s and he was written up in Mark and Delia Owens' books ""Eye of the Elephant"" and ""SurvivorÛªs Song."" The bull elephants depicted here, which I photographed in Botswana one memorable evening, lived more tranquil lives thanks to its governmentÛªs enlightened policy of putting a moratorium on elephant hunting, but even there the tide is turning. Nearly one hundred elephants were found poached in an area recently that had been a safe haven for years. IÛªm sharing this image in honor of all elephant champions including the late Paul Allen, and respectfully ask that you consider supporting the organizations that can turn the current poaching crisis around and secure a future for elephants. Follow me @FransLanting to learn more. @elephantcrisisfund @savetheelephants @wildaid @wildnetorg #elephants #elephantcrisisfund #ivory #nhm_wpy #conservation #wildlifephotography #wildlife.","958,748 likes",https://scontent-dfw5-2.cdninstagram.com/vp/751a9f603ece0ec447ca9434eb6b0a31/5C6561AE/t51.2885-15/fr/e15/s1080x1080/43913014_173357643600801_2915914053580097389_n.jpg,3640,"['elephants and mammoths', 'elephant', 'mammal', 'indian elephant', 'wildlife', 'african elephant', 'reflection', 'terrestrial animal', 'sky']"
184,"Photo by @irablockphoto | From the Charles Bridge, night falls on Prague Castle along the banks of the Vltava River in Prague. The castle dates back to the ninth century and is still in use today - as the office of the president of the Czech Republic. It is rumored to be the largest ancient castle in the world, occupying 750,00 square feet (70,000 square meters) and housing St Vitus Cathedral. #followme @irablockphoto to see more images from the world. #praguecastle #vltavariver #prague #czechrepublic #charlesbridge","410,161 likes",https://scontent-dfw5-2.cdninstagram.com/vp/31fe72e40c75638d85de7bc8271bfed7/5C6E17DF/t51.2885-15/fr/e15/s1080x1080/43075298_2461219840571134_1164628901913501686_n.jpg,2440,"['sky', 'city', 'landmark', 'cityscape', 'town', 'reflection', 'tourist attraction', 'evening', 'dusk', 'skyline']"
185,"Photo by @CristinaMittermeier | As I prepare to dive into the water with over 1000 southern fur seals in the Falkland Islands, I'm hesitant, unsure of how the seals will react to my presence in their aquatic territory. However, within moments, I am surrounded, and my nerves fade away as they quickly reveal their playful nature. Nibbling and nudging at my scuba gear and camera, they are endlessly curious, and time slips aways as we enjoy a once in a lifetime visit together. #TurningTheTide #seal #nature #wildlifephotography","325,861 likes",https://scontent-dfw5-2.cdninstagram.com/vp/68597541efc6068dfb17a3d9427c678b/5C6C5820/t51.2885-15/e35/43371744_1113431125491926_4227720089143088025_n.jpg,719,"['water', 'underwater', 'fauna', 'marine biology', 'fish', 'organism', 'wildlife', 'marine mammal']"
186,"Photo by @CristinaMittermeier | Under the heavy rains of the African winter, I watched this southern ground hornbill and his mate make the best of the wet weather. As he made his way across the savannah, he stuffed his beak, stopping every few moments to catch a tasty frog or insect, content to have his beak spilling with frog legs. The couple eventually made their way into the forest, likely to drop off their abundant meal to their nest. #FollowMe at @CristinaMittermeier for some of my favourite images from around the world. #Kenya #nature #wildlife #photography","429,204 likes",https://scontent-dfw5-2.cdninstagram.com/vp/872d7058ba7e60becce21bcd2cd26e32/5C806850/t51.2885-15/fr/e15/s1080x1080/43522122_507884266393102_5896075881082673816_n.jpg,2795,"['insect', 'beak', 'macro photography']"
187,"Photo by @andreabruce | In Peepli Kheera, India, girls line up for school where there is no working toilet. Most girls drop out of school when they start their period due to a lack of toilets and privacy. This happens in many parts of the world. India has been grappling with the problem since before it won independence from Great Britain in 1947. ÛÏSanitation is more important than independence,Û Mahatma Gandhi said, urging his compatriots to clean up their act. To some extent they have: The percentage of Indians who defecate in the open has declined substantially in recent decades. But with the population growing rapidly, census data suggest that most Indians now live in places where they are more exposed to othersÛª feces, not less. #india #sanitation @noorimages","178,294 likes",https://scontent-dfw5-2.cdninstagram.com/vp/96db0820311e5159e0daf06f49927da3/5C8B96CD/t51.2885-15/fr/e15/s1080x1080/43817382_2257180794355435_7882013014482515665_n.jpg,728,"['wall', 'tourism', 'historic site', 'archaeological site', 'temple', 'tourist attraction', 'arch', 'crowd', 'leisure']"
188,"Photo by @chien_chi_chang | I have been working in New YorkÛªs Chinatown since 1992ÛÓfor more than 26 yearsÛÓand it is still a project in progress. Immigration is often propelled by suffering. To witness the shifting patterns of populations is to see the world in all its exigenciesÛÓwar, natural disasters, repression, famine, poverty and persecution.But there is a rainbow at the bottom of that PandoraÛªs box of troubles; hope, too, propels immigrants to settle in strange lands. I should know: I am one myself.","205,804 likes",https://scontent-dfw5-2.cdninstagram.com/vp/81631d605b2f7bb7498e2650f0346040/5C663E7D/t51.2885-15/fr/e15/s1080x1080/43742871_1817750314960842_7518192245946037699_n.jpg,575,"['food', 'dish', 'cuisine', 'meal', 'cook', 'chef', 'brunch', 'asian food', 'supper', 'taste']"
189,"Photo by @Hammond_Robin for @ICRC | ÛÏIt was so long ago. Do you still think of him often?Û I asked Luzmila Mahuanca, an indigenous leader in Peru. The tears rolled down her cheeks - ÛÏYou always remember - a mother never forgets her children.Û LuzmilaÛªs 15-year-old son was taken away during the years of conflict between the military and the Shinning Path. He was never seen again. PeruÛªs Ashaninka communities like LuzmilaÛªs, which reside in the countryÛªs jungle regions, were devastated by the conflict. She has never stopped fighting for justice and answers about the disappearance of her son. She is not alone. An estimated 20,000 people are still missing.//Men make war; women live with the consequences. At least that is the way it is largely perceived. Women are hardly passive victims though. They grieve, they fight against the suffering, and many find they are forced to re-invent themselves, shedding an old identify and forging a new one shaped by war. //This work was made with the support of the International Committee of the Red Cross, a humanitarian organization working on all sides of conflict to alleviate peopleÛªs suffering. To see more from the A WomanÛªs War project, go to @ICRC","257,089 likes",https://scontent-dfw5-2.cdninstagram.com/vp/a37c25ca4fdffb73a41c9be2746635ad/5C8770E2/t51.2885-15/fr/e15/s1080x1080/43985621_1894776583903782_6585703574639825975_n.jpg,627,"['flame', 'fire', 'darkness', 'light', 'smoke', 'sky', 'bonfire', 'atmosphere', 'night', 'computer wallpaper']"
190,"Photo by Aaron Huey @argonautphoto | A hiker thinks twice before attempting to climb down old Moki steps (hand and foot holds carved into the near-vertical sandstone) once used to access these Ancestral living and storage structures in #BearsEarsNationalMonument, Utah.  The structures most likely date between 900-1250 CE. #MokiSteps can be found all over the American southwest.  With a potential fall of a couple hundred feet, this hiker chose not to enter the cave.  If you encounter any site like this please DO NOT ENTER it.  #VisitWithRespect Follow @argonautphoto to learn more about the Ancestral Pueblo people and to see more images that show how high up these dwellings are!","599,119 likes",https://scontent-dfw5-2.cdninstagram.com/vp/c0d6a99d82318432b82a6c0641e009db/5CB1EFC4/t51.2885-15/e35/43385931_180148289529795_7287557780018867276_n.jpg,1971,"['rock', 'soil', 'geology', 'cliff dwelling', 'formation', 'bedrock', 'fault', 'outcrop', 'wadi', 'archaeological site']"
191,"Photo by Michael Yamashita @yamashitaphoto | Autumn has arrived in Baimaxueshan Mountains National Park in Yunnan, China. The snow-covered White Horse Mountains have 20 peaks all over 4,000 meters high. Larch trees glow a golden hue beneath the mammoth mountains.  #Deqin #Hengduan #Baima #Yunnan","422,784 likes",https://scontent-dfw5-2.cdninstagram.com/vp/605afa70b5110d5d5dbda503d77a8d56/5C6FA2DE/t51.2885-15/fr/e15/s1080x1080/43778422_2065776566817742_7488309694913513523_n.jpg,758,"['mountainous landforms', 'nature', 'mountain', 'wilderness', 'sky', 'mountain range', 'leaf', 'mount scenery', 'highland', 'national park']"
192,"Photo by @CarltonWard | I grew up on the Gulf Coast of Florida. ItÛªs where I first fell in love with the water and became a conservationist. Stories from my parents made me realize how much the health of the estuaries and fisheries had degraded in just one generation. For the past dozen years IÛªve been focused a bit further inland, working to raise visibility of the Florida Wildlife Corridor ÛÓ a 17-million acre network of connected wildlife habitat that is very much threatened from expanding roads and development. The Corridor is hidden in plain sight for most of FloridaÛªs 21 million residents and 120 million annual visitors, and same could be said for the Gulf. I am thankful to have experienced the intersection of these two worlds during the 2015 #Glades2Gulf Expedition (supported by @insidenatgeo). This photo was made on Day 10 of that journey among tendrils of the Chassahowitzska River delta. I couldnÛªt find my team members to use as subjects during the first of the magical sunrise, so I set my camera on a tripod, started the interval timer and paddled off into the fog. The experience was one of my favorites from the 70-day trek. Later that year, this image was selected as the cover for The Forgotten Coast, made for PBS by @GrizzlyCreekFilms. In many ways, the Gulf of Mexico is AmericaÛªs Forgotten Coast. Last week the specific region of the Florida panhandle officially known as the Forgotten Coast was devastated by Hurricane Michael. My prayers are with the people, many whom lost their homes. Let us remember and support them. You can donate to the Red Cross hurricane relief through the link in my bio. #ForgottenCoast #GulfofMexico #Resilience @Sea_Legacy @ilcp_photographers @mallorydimmitt @joeguthrie8 @natgeoimagecollection #FloridaWild #KeepFLWild @FL_WildCorridor","745,799 likes",https://scontent-dfw5-2.cdninstagram.com/vp/14496255a312bacf9829c5ae145a4611/5C6CCBD3/t51.2885-15/fr/e15/s1080x1080/43985892_317329508997929_3723509465307387824_n.jpg,1528,"['water', 'sky', 'reflection', 'morning', 'atmosphere', 'water resources', 'calm', 'sunrise', 'wetland', 'mist']"
193,"Photo by @beverlyjoubert | She's a phenomenal hunter in perfect condition. Like all Okavango lions, her muscles are highly developed from running through water on a daily basis and she is bigger than most lions found in other areas. It is not possible to live in this wet environment without learning to incorporate the water into following prey species and being successful in hunting them. She currently has small cubs tucked away from the rest of the pride and is hunting on her own. @dereckjoubert and I have watched her stalking red lechwe in the deep swamps for hours. She doesn't stop until she is successful. With the very high numbers of lechwe around the island, she also doesn't need to hunt at night and indeed seems to be getting up later and later in the day - often hunting around mid-day. We used to stay with these lions from pre-dawn to film their hunts, but we're learning that right now, when the sun is rising, we too can rest with her. She's not going to move if she doesn't need to.  #thisismytrophy #okavangolions #bigcats #dubaplains","852,487 likes",https://scontent-dfw5-2.cdninstagram.com/vp/ee14695c66e6526ab7af8fdce6e63874/5C6B3094/t51.2885-15/fr/e15/s1080x1080/42565061_1959948097643515_4251796020373463564_n.jpg,2200,"['wildlife', 'mammal', 'lion', 'wilderness', 'fauna', 'terrestrial animal', 'grass', 'big cats', 'sky', 'cat like mammal']"
194,"Photo by @amivitale | People are the key to saving Africa's great animals. In this photo, Kamara, a Kenyan rhino keeper, walks in the rain with orphaned black rhinos he hand-raised at Lewa Wildlife Conservancy (@lewa_wildlife) in Kenya. Indigenous communities are on the front lines of the fight against poaching and landscape destruction, making them the best protectors of the endangered wildlife around them. Together we can work to save them - please visit and support the communities that protect them.Follow @amivitale @lewa_wildlife @nrt_kenya & @nature_org to learn about the incredible work being done to protect and preserve these ancient creatures@kenyawildlifeservice @thephotosociety @natgeo @nature_africa #WorthMoreAlive #protectrhinos #DontLetThemDisappear #rhinos #saverhinos #stoppoaching #kenya #northernkenya #magicalkenya #africa #everydayafrica #worldrhinoday #photojournalism #amivitale","420,747 likes",https://scontent-dfw5-2.cdninstagram.com/vp/d372685bf09d845498dd377f589cdbfe/5C7A63EF/t51.2885-15/fr/e15/s1080x1080/43129892_2007719712652907_8598825039711398101_n.jpg,975,"['elephants and mammoths', 'mammal', 'wildlife', 'wilderness', 'tree', 'path', 'elephant', 'forest', 'jungle', 'national park']"
195,"This rice farmer pauses during the ancient Malagasy tradition called magnosy, where the fields are prepared for planting by using zebu (cattle) to soften the muddy earth so the young rice shoots will take hold deeper in the soil. Stay tuned as I share images that I made in 2010 for the @prix_pictet Commission, in cooperation with the UK based NGO Azafady, showing issues around land, forests, and poverty in Madagascar. @seedmadagascar Photo by @edkashi #edkashi  #Madagascar #PrixPictet #fromthearchives #tbt #travel #onassignment #environment #sustainability #azafady #sustainability #zebu #cattle","222,184 likes",https://scontent-dfw5-2.cdninstagram.com/vp/0bb36eedafda50ab3f9cad6ccb2155a5/5C804356/t51.2885-15/fr/e15/s1080x1080/42922030_1118038831687519_8854692853306083419_n.jpg,475,"['sky', 'statue', 'cloud', 'monument', 'sculpture', 'tree', 'tourism', 'soil', 'agriculture']"
196,"Photo by @TimLaman | A Leopard Cat, the smallest of BorneoÛªs five cat species, triggers my camera trap and takes a self portrait deep in the mountains of Gunung Palung National Park.  My ongoing @NatGeo project is an attempt to document the lesser known and rarely seen nocturnal mammals of this park, one of the very best remaining examples of healthy lowland rainforest in Borneo.  The images is in black & white because I made it with an infra-red sensitive camera and infra-red flashes (which are invisible to us and other mammals), so as to minimize disturbance to wildlife.  Follow @TimLaman to see more animals that passed my camera trap.  #cat #leopardcat, #GunungPalungNationalPark, #Kalimantan, #rainforest, #Borneo, #IndonesiaBiodiversity.","393,584 likes",https://scontent-dfw5-2.cdninstagram.com/vp/95772575330c46a12c7795427b35ea32/5C816880/t51.2885-15/fr/e15/s1080x1080/42851873_181510062730660_1179103066604245569_n.jpg,959,"['black', 'black and white', 'wildlife', 'monochrome photography', 'mammal', 'fauna', 'monochrome', 'darkness', 'organism', 'big cats']"
197,"Photo by @joelsartore | Measuring up to three feet in length and weighing nearly 200 pounds, the Yangtze giant softshell turtle is the worldÛªs largest freshwater turtle. With only four known to exist in the world, it is also incredibly rare. This male, thought to be over 100-years-old, calls the Suzhou Zoo in China home, along with one other female. This species must breed soon or it will go extinct. Past attempts to breed the pair at the Suzhou Zoo have proved difficult, with three unsuccessful artificial insemination attempts. However, researchers were recently delighted to find two of these turtles swimming freely in Vietnam. @turtlesurvival is coordinating efforts with WCS Vietnam, the Asian Turtle Program and others to hopefully capture and breed the pair. For behind the scenes video from this shoot visit the link in @JoelsartoreÛªs bio. #Yangtzegiantsoftshell #Criticallyendangeredspecies","293,667 likes",https://scontent-dfw5-2.cdninstagram.com/vp/ff1d0fa6af683f2bfeccef74fdc683b5/5C678984/t51.2885-15/fr/e15/s1080x1080/43817803_254842325226609_3193344626025976357_n.jpg,1720,"['turtle', 'reptile', 'fauna', 'common snapping turtle', 'chelydridae', 'terrestrial animal', 'organism', 'sea turtle', 'tortoise', 'snout']"
198,"Photograhed this week by George Steinmetz @geosteinmetz |I didnÛªt go crazy with Photoshop!  This is what the #greenhouses actually looked like when I flew my drone over Koppert Cress in The Netherlands, who grow micro-greens for gourmet chefs throughout Europe and the Middle East.  They use magenta frequency LEDs to extend their growing season and assure product uniformity.  Plants donÛªt absorb green light, so magenta LEDs are more power efficient. To see more of where your food is coming from, follow @FeedThePlanet","228,910 likes",https://scontent-dfw5-2.cdninstagram.com/vp/1e0ed9265ee21a5305927dce18caab36/5C8BCAD6/t51.2885-15/fr/e15/s1080x1080/43243239_1115672145267913_8999843618304042706_n.jpg,649,"['sky', 'sunlight', 'city', 'aerial photography', 'energy']"
199,"Photo by Aaron Huey @argonautphoto | Kenneth Maryboy (in blanket), a Navajo activist, leads members of Hopi, Zuni, Ute, and other tribes in a sunrise prayer with a corn flour offering before the last day of the groupÛªs prayer run. Indigenous groups have been assembling and doing prayer gatherings, prayer runs, and cultural exchanges bridging old divides and uniting tribes across the country in a common goal. @protectbearsears, the nonprofit whose board Maryboy serves on, was established by the DineÛª (Navajo), but it became the nucleus of the broader intertribal coalition set up to protect Bears Ears. Follow @argonautphotos for more images of these Inter-Tribal gatherings.","126,392 likes",https://scontent-dfw5-2.cdninstagram.com/vp/d3e37f2ea7eb9cf477dc5e1a039213f1/5C6E6997/t51.2885-15/e35/43553298_2190756417657015_5243052232751134279_n.jpg,305,"['social group', 'crowd', 'community', 'tourism', 'fun', 'sky', 'tree', 'recreation', 'travel', 'adventure']"
200,"Photo by David Chancellor @chancellordavid in the Omo River Valley, Ethiopia - to see more work and projects follow me @chancellordavid @thephotosociety @natgeo #ethiopia #omo #tribes @everydayextinction","301,838 likes",https://scontent-dfw5-2.cdninstagram.com/vp/c8e5403d8f08e2f26488235a25602312/5C79C8A8/t51.2885-15/fr/e15/s1080x1080/43516984_253502415340794_7086443287718670289_n.jpg,699,"['tree', 'sky', 'woody plant', 'plant', 'cloud', 'branch', 'landscape', 'girl', 'stock photography']"
201,"Photo by @renan_ozturk | The magic about Nepal isnÛªt always about the Himalayas, the glory of the highest peaks on earth. Often itÛªs in the quite hillside moments in between. #nepaliloveyou Join me @renan_ozturk for more images from Nepal.","423,324 likes",https://scontent-dfw5-2.cdninstagram.com/vp/8d82b615d7c9815d10e6e1c53c64c491/5C88CDB9/t51.2885-15/fr/e15/s1080x1080/42413773_130087801299936_6575466327402366190_n.jpg,988,"['sky', 'mountainous landforms', 'mountain range', 'cloud', 'mountain', 'ridge', 'highland', 'fell', 'hill', 'alps']"
202,"Photo by @chamiltonjames words by @chrisfagan_uac | Jorge is chief of the Chitonahua tribe, one of several indigenous tribes in Peru considered in initial contact with the outside world. His eye was shot out by a logger when Jorge and his dad tried to raid a logging camp for machetes and other items in the mid 1990Ûªs. They escaped, but soon after were hunted down by the loggers aided by guides from another indigenous tribe. Approximately 15 Chitonahua were captured and forced to leave the forest interior and relocate to a village on the Yurua River where they live today. Despite being contacted over 20 years ago, the Chitonahua still struggle to assimilate into modern society. This includes earning money to purchase salt, medicine, clothing and other items they now depend on. However, compared to many other tribes in initial contact in Peru, the Chitonahua are doing relatively well. They have an impressive garden of vegetables, fruit trees and medicinal plants and recently won a government sponsored competition among local villages for raising domesticated animals. Perhaps most importantly, the children attend school nearby and speak fluent Spanish. Shot for the Peru part of our October issue on the AmazonÛªs isolated tribes. Check out the link in @chrisfagan_uac profile for more information on tribes in initial contact like the Chitonahua.","168,339 likes",https://scontent-dfw5-2.cdninstagram.com/vp/a5a18122ad2975ecc9b38156d4a698c6/5C734275/t51.2885-15/e15/43148450_1558590527576552_5559458084112355526_n.jpg,537,"['face', 'man', 'person', 'chin', 'forehead', 'nose', 'head', 'eye', 'close up', 'wrinkle']"
203,"Photo by @renaeffendiphoto | Vasile has been a shepherd since the age of nine. He has never been able to afford his own flock, and is constantly on the moveÛÓa reason, he says, that women have always left him. In Transylvania and other remote areas of Romania, many people farm on a small scale, in ways unchanged for centuries. Their farms have among the lowest yields in Europe, but also some of the highest levels of self-sufficiency. Lack of money and suspicion of unfamiliar methods mean that few chemicals and artificial fertilizers are used. But in the past decade, many have abandoned their farms for at least part of the year to work in cities abroad. RomaniaÛªs 2007 entry into the European Union also threatened this traditional way of life, as farmers cannot compete with European imports, and the small size of farms means they are not eligible for EU subsidies. For more human interest stories around the globe please #followme @renaeffendiphoto#shepherd #agriculture #dailylife #romania #culture #tradition #europe","174,280 likes",https://scontent-dfw5-2.cdninstagram.com/vp/5d86b216db0d0b531637ed8ea4832004/5C80A3D3/t51.2885-15/fr/e15/p1080x1080/43006172_269922246861046_253564439255855356_n.jpg,694,"['musician', 'music']"
204,"Photo by @nicholesobecki | It was already among the most dangerous commutes on Earth. To make the 600-mile journey from Agadez, an ancient Nigerien caravan city that has grown into AfricaÛªs most notorious human-smuggling hub, across the Sahara to Libya was to risk death at the hands of bandits, terrorists, and the elements. Then in 2015 the journey became even more perilous. ÛÏThe army started hunting us,Û says Adji, who at 32 had been ferrying migrants to Libya for nearly 15 years. ÛÏThey are even shooting at our trucks.Û I photographed the EU-funded crackdown on NigerÛªs smuggling industry as part of a special investigation led by @tymccormick5 and published in @foreignpolicymag last year. This series Û÷My Smuggler, My SaviorÛª explores the complicated role these men play in the lives of those attempting the journey to Europe. TheyÛªre migrantsÛª only chance of making it safely across the Sahara. TheyÛªre also outlaws engaged in a deadly game of cat and mouse with NigerÛªs military. AdjiÛªs truck was hijacked by bandits in 2016 as he traveled along a new and more dangerous route to Libya. He barely survived, walking for miles in the desert before stumbling across another migrant caravan. For the sake of his wife and children, Adji says he has left the trade, but those who are still willing to make the trip can expect profits even bigger than before. #migration #europe #niger","188,543 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b6d325f33834e6cf7df907b1a4208434/5C722EB2/t51.2885-15/fr/e15/s1080x1080/43913685_2068479073465620_6972698853822954151_n.jpg,463,"['eye', 'darkness', 'human body', 'human', 'organ', 'girl', 'computer wallpaper']"
205,"Photo by @ronan_donovan | A storm builds over Church Rock in New Mexico's Red Rock State Park. My church has always been a place without walls. Raised in rural Vermont, my parents never forced a man-made theology upon my brother and I. Instead, they allowed us to experience the physical world that wasnÛªt created by man. The thunder, the cold winters, the spotted salamanders, the spring peepers, the night sky, the goldfinches, ravens, evening grosbeaks, ruby-throated hummingbirds, the taste of wild blackberries, summer squash from the garden, and countless other life experiences that cannot be had indoors. If I worship any one thing, it would be the sun for it brings life to all things on Earth. I feel its warmth on my face, I long for its return in winter, I know its wrath when I expose my skin too itÛªs rays for too long, and I see the life it brings all over the world with my own eyes. I believe in what I see and what feels real to me. I worship healthy ecosystems because they bring life to us all. Where is your church?","597,607 likes",https://scontent-dfw5-2.cdninstagram.com/vp/6f14e63ad9fc472b7ba0e54c264cd2bf/5C6E3B7B/t51.2885-15/fr/e15/p1080x1080/43257974_750624075274750_7497994913936039245_n.jpg,1551,"['sky', 'cloud', 'wilderness', 'highland', 'ecosystem', 'hill', 'grassland', 'meteorological phenomenon', 'mountain', 'rural area']"
